No;code;202;203;204;205;206;207;208;209;210;211
23572;1.22-2-150;3572,97;3572,97;4001,55;4001,55;4001,55;4001,55;4001,55;4001,55;4001,55;4001,55
23573;1.22-2-151;5052,97;5052,97;5558,02;5558,02;5558,02;5558,02;5558,02;5558,02;5558,02;5558,02
23574;1.22-2-152;3531,03;3531,03;3884,38;3884,38;3884,38;3884,38;3884,38;3884,38;3884,38;3884,38
23575;1.22-2-153;8138,77;8138,77;8952,77;8952,77;8952,77;8952,77;8952,77;8952,77;8952,77;8952,77
23576;1.22-2-155;6309,12;6309,12;6939,97;6939,97;6939,97;6939,97;6939,97;6939,97;6939,97;6939,97
23577;1.22-2-156;5816,4;5816,4;6397,92;6397,92;6397,92;6397,92;6397,92;6397,92;6397,92;6397,92
23578;1.22-2-157;2049,8;2049,8;2254,53;2254,53;2254,53;2254,53;2254,53;2254,53;2254,53;2254,53
23579;1.22-2-158;4459,12;4459,12;4904,97;4904,97;4904,97;4904,97;4904,97;4904,97;4904,97;4904,97
23580;1.22-2-159;4689,75;4689,75;5159,03;5159,03;5159,03;5159,03;5159,03;5159,03;5159,03;5159,03
23581;1.22-2-162;2355,67;2355,67;2591,23;2591,23;2591,23;2591,23;2591,23;2591,23;2591,23;2591,23
23582;1.22-2-163;2848,38;2848,38;3133,28;3133,28;3133,28;3133,28;3133,28;3133,28;3133,28;3133,28
23583;1.22-2-165;4778,2;4778,2;4778,2;4778,2;4778,2;4778,2;4778,2;4778,2;4778,2;4778,2
23584;1.22-2-166;4716,27;4716,27;5188,02;5188,02;5188,02;5188,02;5188,02;5188,02;5188,02;5188,02
23585;1.22-2-168;5761,52;5761,52;6337,48;6337,48;6337,48;6337,48;6337,48;6337,48;6337,48;6337,48
23586;1.22-2-177;3996,62;3996,62;4476,38;4476,38;4476,38;4476,38;4476,38;4476,38;4476,38;4476,38
23587;1.22-2-178;5175,07;5175,07;5692,45;5692,45;5692,45;5692,45;5692,45;5692,45;5692,45;5692,45
23588;1.22-2-179;12962,7;13115,52;13115,52;13115,52;13510,48;13510,48;13511,97;13579,37;13579,37;13510,48
23589;1.22-2-181;1995,83;1995,83;1995,83;2131,88;2131,88;2131,88;2067,93;2321,83;2321,83;2321,83
23590;1.22-2-183;9503,45;9503,45;10453,73;10453,73;10453,73;10453,73;10453,73;10453,73;10453,73;10453,73
23591;1.22-2-185;3958,38;3958,38;4354,28;4354,28;4354,28;4354,28;4354,28;4354,28;4354,28;4354,28
23592;1.22-2-186;8743,1;8743,1;9617,53;9617,53;9617,53;9617,53;9617,53;9497,44;9617,53;9617,53
23593;1.22-2-187;9829,67;9829,67;9829,67;9829,67;9829,67;9829,67;9829,67;9829,67;10812,63;10812,63
23594;1.22-2-188;4845,77;4845,77;5330,47;5330,47;5330,47;5596,87;5596,87;5596,87;5596,87;5596,87
23595;1.22-2-190;568,74;568,74;568,74;568,74;568,74;625,62;625,62;625,62;613,44;613,44
23596;1.22-2-191;964,2;964,2;964,2;964,2;964,2;1060,62;1060,62;1060,62;1039,99;1039,99
23597;1.22-2-192;5437,5;5437,5;5437,5;5437,5;5437,5;6041,67;6041,67;6000;6000;6000
23598;1.22-2-193;8891,72;8891,72;9780,95;9780,95;9780,95;9780,95;9780,95;9780,95;9780,95;9780,95
23599;1.22-2-197;6366,91;6366,91;6366,91;6366,91;6366,91;6366,91;6366,91;6070,77;6070,77;6070,77
23600;1.22-2-200;4609,58;4609,58;5070,85;5070,85;5070,85;5070,85;5070,85;5007,89;5070,85;5070,85
23601;1.22-2-201;4578,13;4578,13;5035,7;5035,7;5035,7;5035,7;5035,7;5035,7;5035,7;5035,7
23602;1.22-2-202;7796,52;7796,52;8575,98;8575,98;8575,98;8575,98;8575,98;8575,98;8575,98;8575,98
23603;1.22-2-210;3432,98;3432,98;3844,92;3844,92;3844,92;3844,92;3844,92;3844,92;3844,92;3844,92
23604;1.22-2-211;2921,77;2921,77;2921,77;2921,77;2921,77;2921,77;2921,77;3232,97;3232,97;3352,24
23605;1.22-2-212;3793,12;3891,48;4280,57;4464,13;4464,13;4464,13;4370,68;4464,13;4370,68;4370,68
23606;1.22-3-278;15357,25;15357,25;15357,25;16783,92;16783,92;16783,92;16783,92;16783,92;16783,92;16783,92
23607;1.22-3-279;15357,25;15357,25;15357,25;16783,92;16783,92;16783,92;16783,92;16783,92;16783,92;16783,92
23608;1.22-3-280;23794,73;23794,73;23794,73;26008,66;26008,66;26008,66;26008,66;26008,66;26008,66;26008,66
23609;1.22-3-281;35544,17;35544,17;35544,17;35544,17;36078,5;47062,5;47062,5;47062,5;47062,5;47062,5
23610;1.22-4-2;3641,67;3665,83;3665,83;3665,83;4458,33;4458,33;4458,33;4458,33;4250;4250
23611;1.22-4-5;404,17;404,17;404,17;414,21;414,21;414,21;414,21;597,5;597,5;597,5
23612;1.22-4-6;9888,33;9888,33;9888,33;9888,33;9888,33;10666,67;10666,67;10666,67;10666,67;10666,67
23613;1.22-4-7;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
23614;1.22-4-8;405,83;450,83;450,83;546,67;546,67;546,67;546,67;546,67;546,67;546,67
23615;1.22-4-9;3930,58;3930,58;3930,58;3930,58;3983,26;4821,5;4821,5;4481,2;4821,5;4288,23
23616;1.22-4-10;3750;3750;3750;3750;3750;3750;3750;3750;3750;3750
23617;1.22-4-12;2666,67;2666,67;2666,67;2666,67;2666,67;2666,67;2666,67;2666,67;2666,67;2666,67
23618;1.22-4-13;2991,67;2991,67;2991,67;2991,67;2991,67;2991,67;2991,67;2991,67;2991,67;2991,67
23619;1.22-4-14;666,67;666,67;666,67;666,67;666,67;666,67;666,67;666,67;666,67;666,67
23620;1.22-4-15;4470,83;4470,83;4470,83;4470,83;4470,83;5785;5785;5785;5785;5785
23621;1.22-4-16;2825;2825;2825;2825;2825;2825;2825;2825;2825;2825
23622;1.22-4-18;18160;18160;18408,33;18408,33;18408,33;18408,33;18408,33;18408,33;18408,33;18408,33
23623;1.22-4-19;114,24;114,96;122,37;122,37;123,13;126,61;126,61;140,08;140,08;145,98
23624;1.22-4-20;8436,67;8436,67;8436,67;8436,67;8436,67;8533,33;8533,33;8533,33;8533,33;8533,33
23625;1.22-4-22;4931,25;4931,25;4931,25;4931,25;4931,25;5375;5375;5375;5770,83;5770,83
23626;1.22-5-1;7,36;7,72;8,12;8,13;8,13;8,13;8,13;8,13;8,05;8,05
23627;1.22-5-2;1502,67;1502,67;1502,67;1538,5;1538,5;1538,5;1768;1594,67;1594,67;1594,67
23628;1.22-6-1;2712,31;2712,31;2712,31;2712,31;2712,31;2712,31;2712,31;2241,67;2241,67;2241,67
23629;1.22-6-2;952,67;952,67;962,5;962,5;962,5;1087,5;1087,5;1087,5;1087,5;1087,5
23630;1.22-6-3;1732,42;1732,42;1732,42;1732,42;1732,42;1732,42;1732,42;1577,5;1577,5;1577,5
23631;1.22-6-4;934;934;1092,5;1170,83;1170,83;1170,83;1170,83;1115,5;1115,42;1115,42
23632;1.22-6-5;574,92;574,92;635,17;666,42;666,42;741,83;741,83;765,83;765,83;765,83
23633;1.22-6-6;10508,5;10508,5;10508,5;10508,5;10508,5;10508,5;10508,5;9339,83;9339,83;9339,83
23634;1.22-6-7;2140,7;2140,7;2148,2;2148,2;2148,2;2148,2;2148,08;2148,08;2148,08;2148,08
23635;1.22-6-10;16564,42;16564,42;16564,42;16564,42;16564,42;16564,42;16564,42;16564,42;16564,42;16564,42
23636;1.22-6-11;334,75;334,75;334,75;351,5;362,75;362,75;362,75;395;362,75;316,58
23637;1.22-6-12;349,25;349,25;349,25;351,5;392,92;392,92;392,92;395;410;410
23638;1.22-6-13;345,92;345,92;345,92;345,92;345,92;345,92;345,92;345,92;345,92;345,92
23639;1.22-6-19;123,67;123,67;123,67;124,7;124,7;124,7;124,7;120,83;120,83;120,83
23640;1.22-6-20;125;125;125;125;125;125;125;125;125;125
23641;1.22-6-21;125;125;125;125;125;125;125;125;125;125
23642;1.22-6-22;125;125;125;125;125;125;125;125;125;125
23643;1.22-6-33;94,9;94,9;94,9;94,9;94,9;94,9;94,9;94,9;94,9;94,9
23644;1.22-6-41;1598,42;1598,42;1598,42;1598,42;1598,42;1598,42;1541,75;1541,75;1541,75;1541,75
23645;1.22-6-42;14346,4;14346,4;14346,4;14346,4;14346,4;14346,4;14346,4;15380,92;15380,92;14229,17
23646;1.22-6-43;2594,17;2594,17;2594,17;3272,5;3369,08;3369,08;3369,08;3435;3415;3415
23647;1.22-6-44;1875;1875;1968,75;1968,75;1968,75;1968,75;1968,75;1968,75;1968,75;1968,75
23648;1.22-6-45;2258,33;2258,33;2258,33;2258,33;2258,33;2258,33;2258,33;2070,83;2070,83;2070,83
23649;1.22-6-46;2898,17;2898,17;2898,17;2898,17;2898,17;2898,17;2898,17;2638,17;2638,17;2638,17
23650;1.22-6-49;2998,17;2998,17;2998,17;2998,17;2998,17;2998,17;2786,42;2786,42;2870;2794
23651;1.22-6-50;6279,92;6279,92;6279,92;6745;6745;6745;6745;6907,92;6907,92;6907,92
23652;1.22-6-51;8830,5;9251,08;9251,08;10302,33;10302,33;10302,33;7068,42;7068,42;7068,42;7068,42
23653;1.22-6-52;12588;12588;12588;12588;12588;12588;8148,67;8148,67;8148,67;8148,67
23654;1.22-6-53;8845,67;8845,67;8845,67;8845,67;8845,67;8845,67;8845,58;8845,58;8845,58;8845,58
23655;1.22-6-54;7952;7952,08;7952,08;7952,08;7952,08;7952,08;7952,08;7952,08;7952,08;7952,08
23656;1.22-6-55;11646,17;11646,17;11646,17;11646,17;12723,67;12723,67;12723,67;12723,67;12504,25;12504,25
23657;1.22-6-56;7568,8;7568,8;7568,8;7568,8;7677,5;7677,5;6987,58;6987,58;6987,58;6987,58
23658;1.22-6-57;12125,5;12125,5;12125,5;12125,5;12125,5;12125,5;6417,92;6417,92;6417,92;6417,92
23659;1.22-6-58;6658,3;6658,3;6658,3;7124,5;7215,42;7215,42;7164,42;7068,42;7068,42;7164,42
23660;1.22-6-59;7117,6;7117,6;7217,5;7939,25;7939,25;7939,25;7555,92;7555,92;7562,5;7562,5
23661;1.22-6-60;8012,9;8012,9;8057,83;8270,08;8270,08;8270,08;8270,08;7901,83;8270,08;8270,08
23662;1.22-6-61;195,83;195,83;195,83;200,83;200,83;200,83;200,83;200,83;200,83;200,83
23663;1.22-6-62;149,58;149,58;149,58;154,17;154,17;154,17;154,17;154,17;154,17;154,17
23664;1.22-6-63;149,58;149,58;149,58;154,17;154,17;154,17;154,17;154,17;154,17;154,17
23665;1.22-6-64;149,58;149,58;149,58;154,17;154,17;154,17;154,17;154,17;154,17;154,17
23666;1.22-6-65;1608,2;1608,2;1849,3;1849,3;1978,7;1978,7;1978,83;1978,83;1978,83;1978,83
23667;1.22-6-68;3207,25;3207,25;6900;6900;6900;6900;6775;6775;6775;6865,33
23668;1.22-6-69;3550,67;3550,67;3550,67;3550,67;3550,67;3550,67;3550,67;3304,92;3304,92;3304,92
23669;1.22-6-70;2787,17;2787,17;2787,17;3103,5;3103,5;3103,5;3128,5;3571,92;3284,92;3284,92
23670;1.22-6-71;3573,17;3573,17;3947;4141,17;4367,67;4367,67;4367,67;4293,17;4349,58;4349,58
23671;1.22-6-72;3394,5;3394,5;3394,5;3394,5;4367,67;4367,67;4367,67;4367,67;4349,58;4349,58
23672;1.22-6-73;17785,92;17785,92;17785,92;19769,25;19769,25;19769,25;19769,25;19769,25;19769,25;19769,25
23673;1.22-6-74;19278;19278;19278;21427,92;21427,92;21427,92;21427,92;21427,92;21427,92;21427,92
23674;1.22-6-75;3995,83;3995,83;3995,83;4673,5;4673,5;4673,5;4673,5;4786,33;4786,33;4786,33
23675;1.22-6-76;2539,3;2539,3;2539,3;2539,3;2673,42;2673,42;2673,42;2825;2578,67;2578,67
23676;1.22-6-77;2919;2919;2919;2919;3509,92;3509,92;3509,92;3509,92;3509,92;3509,92
23677;1.22-6-78;3617,3;3617,3;3617,3;3617,3;3617,3;3808,58;3808,58;3673,42;3673,42;3673,42
23678;1.22-6-79;10639,5;10639,5;10639,5;10639,5;10639,5;10639,5;10639,5;10639,5;10639,5;10639,5
23679;1.22-6-80;12240,58;12240,58;12240,58;12240,58;12240,58;12240,58;12240,58;11748,08;11748,08;11748,08
23680;1.22-6-81;1669,3;1669,3;1669,3;1669,3;1757,5;1757,5;1757,5;1635,67;1635,67;1635,67
23681;1.22-6-82;1669,3;1669,3;1669,3;1669,3;1669,3;1669,3;1786,17;1786,17;1786,17;1786,17
23682;1.22-6-83;1669,3;1669,3;1669,3;1669,3;1669,3;1757,5;1757,5;1695,25;1695,25;1695,25
23683;1.22-6-84;660,5;691,92;691,92;779,5;779,5;779,5;656,33;656,33;656,33;656,33
23684;1.22-6-86;587,83;587,83;587,83;587,83;587,83;587,83;583,33;563,42;563,42;563,42
23685;1.22-6-87;685,83;685,83;685,83;685,83;685,83;685,83;685,83;675;699,92;699,92
23686;1.22-6-88;958,33;958,33;958,33;958,33;958,33;958,33;958,33;891,67;993;993
23687;1.22-6-89;1147,08;1147,08;1147,08;1147,08;1294,17;1294,17;1294,17;1166,67;1166,67;1166,67
23688;1.22-6-90;1088,58;1088,58;1088,58;1088,58;1153,33;1153,33;1153,33;1153,33;883,33;883,33
23689;1.22-6-91;1138,33;1138,33;1138,33;1138,33;1138,33;1138,33;1138,33;1138,33;1200;1200
23690;1.22-6-92;1153,33;1153,33;1153,33;1153,33;1222,5;1222,5;1222,5;1222,5;1222,5;1222,5
23691;1.22-6-93;1200,67;1200,67;1200,67;1200,67;1200,67;1200,67;1200,67;1200,67;1200,67;1200,67
23692;1.22-7-1;22,99;22,99;22,99;23,76;23,83;23,83;24,25;24,25;24,25;24,25
23693;1.22-7-2;51,98;51,98;54,71;57,59;59,73;59,73;60,23;63,63;60,23;60,23
23694;1.22-7-7;85,04;85,04;85,04;89,52;89,52;89,52;95,53;95,53;83,53;95,56
23695;1.22-8-1;1430,9;1446,75;1446,75;1446,75;1446,75;1446,75;1446,75;1607,5;1607,5;1607,5
23696;1.22-8-3;211,62;211,62;211,62;211,62;211,62;218,94;218,94;218,94;218,94;216,32
23697;1.22-8-4;325;325;330,83;330,83;330,83;330,83;315;315;304,5;304,5
23698;1.22-8-5;305,5;305,5;329,17;329,17;329,17;329,17;329,17;304,17;302,5;302,5
23699;1.22-8-10;11016,67;11016,67;11016,67;11016,67;11016,67;11016,67;11016,67;11016,67;11016,67;11016,67
23700;1.22-8-11;20091,67;20091,67;20091,67;20091,67;20091,67;20091,67;20091,67;20091,67;20091,67;20091,67
23701;1.22-8-12;24991,67;24991,67;24991,67;24991,67;24991,67;24991,67;24991,67;24991,67;24991,67;24991,67
23702;1.22-8-13;28716,67;28716,67;28716,67;28716,67;28716,67;28716,67;28716,67;28716,67;28716,67;28716,67
23703;1.22-8-14;18291,67;18291,67;18291,67;18291,67;18291,67;18291,67;18291,67;18291,67;18291,67;18291,67
23704;1.22-8-15;6975;6975;6975;6975;6975;6975;6975;6975;6975;6975
23705;1.22-8-16;8475;8475;8475;8475;8475;8475;8475;8475;8475;8475
23706;1.22-8-17;14966,67;14966,67;14966,67;14966,67;14966,67;14966,67;14966,67;14966,67;14966,67;14966,67
23707;1.22-8-18;19277,23;19277,23;19277,23;19277,23;19277,23;19277,23;19277,23;19277,23;19277,23;19277,23
23708;1.22-8-19;15067,11;15067,11;15067,11;15067,11;15067,11;15067,11;15067,11;15067,11;15067,11;15067,11
23709;1.22-8-20;10854,03;10854,03;10854,03;10854,03;10854,03;10854,03;10854,03;10854,03;10854,03;10854,03
23710;1.22-8-21;15063,93;15063,93;16570,45;16570,45;16570,45;16570,45;16570,45;16570,45;16570,45;16570,45
23711;1.22-8-22;78675,58;78675,58;78675,58;78675,58;78675,58;78675,58;78675,58;78675,58;78675,58;78675,58
23712;1.22-8-23;89448,26;89448,26;89448,26;89448,26;89448,26;89448,26;89448,26;89448,26;89448,26;89448,26
23713;1.22-8-24;80059,46;80059,46;80059,46;80059,46;80059,46;80059,46;80059,46;80059,46;80059,46;80059,46
23714;1.22-8-25;98210,44;98210,44;98210,44;98210,44;98210,44;98210,44;98210,44;98210,44;98210,44;98210,44
23715;1.22-8-26;94744,33;94744,33;94744,33;94744,33;94744,33;94744,33;94744,33;94744,33;94744,33;94744,33
23716;1.22-8-27;114479,81;114479,81;114479,81;114479,81;114479,81;114479,81;114479,81;114479,81;114479,81;114479,81
23717;1.22-8-28;107912,13;107912,13;107912,13;107912,13;107912,13;107912,13;107912,13;107912,13;107912,13;107912,13
23718;1.22-8-29;125904,9;125904,9;125904,9;125904,9;125904,9;125904,9;125904,9;125904,9;125904,9;125904,9
23719;1.22-8-30;107244,88;107244,88;107244,88;107244,88;107244,88;107244,88;107244,88;107244,88;107244,88;107244,88
23720;1.22-8-31;110936,97;110936,97;110936,97;110936,97;110936,97;110936,97;110936,97;110936,97;110936,97;110936,97
23721;1.22-8-32;120990,49;120990,49;120990,49;120990,49;120990,49;120990,49;120990,49;120990,49;120990,49;120990,49
23722;1.22-8-33;;;;76074,33;76074,33;76074,33;76074,33;76074,33;76074,33;76074,33
23723;1.22-8-34;;;;105853,93;105853,93;105853,93;105853,93;105853,93;105853,93;105853,93
23724;1.22-8-35;;;;119870,71;119870,71;119870,71;119870,71;119870,71;119870,71;119870,71
23725;1.22-8-36;;;;155459,54;155459,54;155459,54;155459,54;155459,54;155459,54;155459,54
23726;1.22-8-37;;;;167640,53;167640,53;167640,53;167640,53;167640,53;167640,53;167640,53
23727;1.22-9-11;11476,09;11476,09;11476,09;11476,09;11476,09;12512;12512;12512;12512;12512
23728;1.23-1-1;82916,83;82916,83;82916,83;82916,83;82916,83;82916,83;82916,83;82916,83;82916,83;82916,83
23729;1.23-1-2;94548,39;94548,39;94548,39;94548,39;94548,39;94548,39;94548,39;94548,39;94548,39;94548,39
23730;1.23-1-3;106686,6;106686,6;106686,6;106686,6;106686,6;106686,6;106686,6;106686,6;106686,6;106686,6
23731;1.23-1-4;135835,76;135835,76;135835,76;135835,76;135835,76;135835,76;135835,76;135835,76;135835,76;135835,76
23732;1.23-1-5;162969,31;162969,31;162969,31;162969,31;162969,31;162969,31;162969,31;162969,31;162969,31;162969,31
23733;1.23-1-6;197950,04;197950,04;197950,04;197950,04;197950,04;197950,04;197950,04;197950,04;197950,04;197950,04
23734;1.23-1-7;265233,93;265233,93;265233,93;265233,93;265233,93;265233,93;265233,93;265233,93;265233,93;265233,93
23735;1.23-1-8;333855,84;333855,84;333855,84;333855,84;333855,84;333855,84;333855,84;333855,84;333855,84;333855,84
23736;1.23-1-9;101684,68;101684,68;101684,68;101684,68;101684,68;101684,68;101684,68;101684,68;101684,68;101684,68
23737;1.23-1-10;137318,77;137318,77;137318,77;137318,77;137318,77;137318,77;137318,77;137318,77;137318,77;137318,77
23738;1.23-1-11;178254,01;178254,01;178254,01;178254,01;178254,01;178254,01;178254,01;178254,01;178254,01;178254,01
23739;1.23-1-12;119445,77;119445,77;119445,77;119445,77;119445,77;119445,77;119445,77;119445,77;119445,77;119445,77
23740;1.23-1-13;161853,65;161853,65;161853,65;161853,65;161853,65;161853,65;161853,65;161853,65;161853,65;161853,65
23741;1.23-1-14;216825,71;216825,71;216825,71;216825,71;216825,71;216825,71;216825,71;216825,71;216825,71;216825,71
23742;1.23-1-15;157753,45;157753,45;157753,45;157753,45;157753,45;157753,45;157753,45;157753,45;157753,45;157753,45
23743;1.23-1-16;226982,77;226982,77;226982,77;226982,77;226982,77;226982,77;226982,77;226982,77;226982,77;226982,77
23744;1.23-1-17;394640,97;400691,08;414330,43;423368,29;429549,54;429501,66;425696,49;434095,2;313927;313927
23745;1.23-1-18;34472,2;35477,28;35579,2;37093,98;37093,98;37093,98;37093,98;37093,98;37093,98;37093,98
23746;1.23-1-19;42182,56;43428,08;43557,4;44143,33;44143,33;44143,33;44143,33;44143,33;44143,33;44143,33
23747;1.23-1-20;51819,93;53563,07;53781,71;55836,12;55836,12;55836,12;55836,12;55836,12;55836,12;55836,12
23748;1.23-1-21;72337,94;74115,87;74115,87;74115,87;74115,87;74115,87;74115,87;74115,87;74115,87;74115,87
23749;1.23-1-22;93711,44;96796,07;96796,07;96796,07;96796,07;96796,07;96796,07;96796,07;96796,07;96796,07
23750;1.23-1-23;120978,29;125224,79;125224,79;125224,79;125224,79;125224,79;125224,79;125224,79;125224,79;125224,79
23751;1.23-1-24;184175,19;190556,33;191755,09;204042,89;208195,05;211548,57;204508,23;202676,05;200232,13;198390,05
23752;1.23-1-25;223731,99;233186,16;234708,95;244338,03;246923,41;246923,41;246483,88;242023,32;241155,83;240090,33
23753;1.23-1-26;46286,94;47957,32;48163,06;50562,12;51349,76;51349,76;51290,31;50560,61;50542,19;49855,15
23754;1.23-1-27;77595,58;80723;81025,4;84389,46;86605,46;88030,46;85150,17;84392,31;83179,65;83239,93
23755;1.23-1-28;106389,25;106389,25;106389,25;106389,25;106389,25;106389,25;106389,25;106389,25;106389,25;106389,25
23756;1.23-1-29;58267,78;60749,77;61235,13;61909,69;61909,69;61909,69;61909,69;61909,69;61909,69;61909,69
23757;1.23-1-30;98142,48;98142,48;98142,48;98142,48;98142,48;98142,48;98142,48;98142,48;98142,48;98142,48
23758;1.23-1-31;141581,7;141581,7;141581,7;141581,7;141581,7;141581,7;141581,7;141581,7;141581,7;141581,7
23759;1.23-1-32;88372,49;92550,21;93184,52;95489,76;95489,76;95489,76;95489,76;95448,43;95326,02;95045,66
23760;1.23-1-33;157131,09;157131,09;157131,09;157131,09;157131,09;157131,09;157131,09;157131,09;157131,09;157131,09
23761;1.23-1-34;168694,52;168694,52;168922,33;242378,11;244701,96;241669,52;234507,27;234717,29;231742,98;236594,08
23762;1.23-1-39;80708,33;86666,67;87716,99;87716,99;87716,99;87716,99;87716,99;87716,99;87716,99;87716,99
23763;1.23-1-40;93850;101116,67;101907,62;101907,62;101907,62;101907,62;101907,62;101907,62;101907,62;101907,62
23764;1.23-1-41;116791,67;126600;128827,3;128827,3;128827,3;128827,3;128827,3;128827,3;128827,3;128827,3
23765;1.23-1-42;160750;170643,49;170643,49;170643,49;170643,49;170643,49;170643,49;170643,49;170643,49;170643,49
23766;1.23-1-43;204616,67;220081,68;220081,68;220081,68;220081,68;220081,68;220081,68;220081,68;220081,68;220081,68
23767;1.23-1-44;261300;282773,67;282773,67;282773,67;282773,67;282773,67;282773,67;282773,67;282773,67;282773,67
23768;1.23-1-45;357441,67;380194,01;380194,01;380194,01;380194,01;380194,01;380194,01;380194,01;380194,01;380194,01
23769;1.23-1-46;467333,33;502224,8;502224,8;502224,8;502224,8;502224,8;502224,8;502224,8;502224,8;502224,8
23770;1.23-1-47;692671,33;692671,33;692671,33;692671,33;692671,33;692671,33;692671,33;692671,33;692671,33;692671,33
23771;1.23-1-48;806285,64;806285,64;806285,64;806285,64;806285,64;806285,64;806285,64;806285,64;806285,64;806285,64
23772;1.23-1-49;103975;108517,36;108517,36;108517,36;108517,36;108517,36;108517,36;108517,36;108517,36;108517,36
23773;1.23-1-50;122500;128285,08;128285,08;128285,08;128285,08;128285,08;128285,08;128285,08;128285,08;128285,08
23774;1.23-1-51;155766,67;164493,36;164493,36;164493,36;164493,36;164493,36;164493,36;164493,36;164493,36;164493,36
23775;1.23-1-52;216758,33;222002,6;222002,6;222002,6;222002,6;222002,6;222002,6;222002,6;222002,6;222002,6
23776;1.23-1-53;281058,33;296010,04;296010,04;296010,04;296010,04;296010,04;296010,04;296010,04;296010,04;296010,04
23777;1.23-1-54;363625;377983,05;377983,05;377983,05;377983,05;377983,05;377983,05;377983,05;377983,05;377983,05
23778;1.23-1-55;502200;529927,89;529927,89;529927,89;529927,89;529927,89;529927,89;529927,89;529927,89;529927,89
23779;1.23-1-56;663475;704544,08;704544,08;704544,08;704544,08;704544,08;704544,08;704544,08;704544,08;704544,08
23780;1.23-1-57;970493,97;970493,97;970493,97;970493,97;970493,97;970493,97;970493,97;970493,97;970493,97;970493,97
23781;1.23-1-58;1134691,25;1134691,25;1134691,25;1134691,25;1134691,25;1134691,25;1134691,25;1134691,25;1134691,25;1134691,25
23782;1.23-1-59;146716,67;150905,3;150905,3;150905,3;150905,3;150905,3;150905,3;150905,3;150905,3;150905,3
23783;1.23-1-60;175241,67;183432,53;183432,53;183432,53;183432,53;183432,53;183432,53;183432,53;183432,53;183432,53
23784;1.23-1-61;227891,67;236787,73;236787,73;236787,73;236787,73;236787,73;236787,73;236787,73;236787,73;236787,73
23785;1.23-1-62;320408,33;326100,77;326100,77;326100,77;326100,77;326100,77;326100,77;326100,77;326100,77;326100,77
23786;1.23-1-63;423125;435738,8;435738,8;435738,8;435738,8;435738,8;435738,8;435738,8;435738,8;435738,8
23787;1.23-1-64;554258,33;573705,13;573705,13;573705,13;573705,13;573705,13;573705,13;573705,13;573705,13;573705,13
23788;1.23-1-65;772225;798254,7;798254,7;798254,7;798254,7;798254,7;798254,7;798254,7;798254,7;798254,7
23789;1.23-1-66;1030058,33;1076114,01;1076114,01;1076114,01;1076114,01;1076114,01;1076114,01;1076114,01;1076114,01;1076114,01
23790;1.23-1-67;214258,33;217972,92;217972,92;217972,92;217972,92;217972,92;217972,92;217972,92;217972,92;217972,92
23791;1.23-1-68;341358,33;354124,94;354124,94;354124,94;354124,94;354124,94;354124,94;354124,94;354124,94;354124,94
23792;1.23-1-69;483966,67;492002,03;492002,03;492002,03;492002,03;492002,03;492002,03;492002,03;492002,03;492002,03
23793;1.23-1-70;293891,67;302370,41;302370,41;302370,41;302370,41;302370,41;302370,41;302370,41;302370,41;302370,41
23794;1.23-1-71;477191,67;499174,52;499174,52;499174,52;499174,52;499174,52;499174,52;499174,52;499174,52;499174,52
23795;1.23-1-72;679366,67;702063;702063;702063;702063;702063;702063;702063;702063;702063
23796;1.23-1-73;117895,19;119453,71;131924,36;137525,54;137525,54;135116,19;137525,54;137525,54;137525,54;137525,54
23797;1.23-1-74;143221,71;145175,03;153455,31;153455,31;153455,31;153455,31;153455,31;153455,31;153455,31;153455,31
23798;1.23-1-75;322762,48;328287,82;343305,21;343305,21;343305,21;343305,21;343305,21;343305,21;343305,21;343305,21
23799;1.23-1-76;421052,81;428565,17;437654,23;437654,23;437654,23;437654,23;437654,23;437654,23;437654,23;437654,23
23800;1.23-1-77;589546,87;600235,77;600255,5;600255,5;600255,5;600255,5;600255,5;600255,5;600255,5;600255,5
23801;1.23-1-78;782561,54;797226,5;803156,06;803156,06;803156,06;803156,06;803156,06;803156,06;803156,06;803156,06
23802;1.23-1-79;476560,47;476560,47;476560,47;476560,47;476560,47;476560,47;476560,47;476560,47;476560,47;476560,47
23803;1.23-1-80;619884,84;619884,84;619884,84;619884,84;619884,84;619884,84;619884,84;619884,84;619884,84;619884,84
23804;1.23-1-81;871529,27;871529,27;871529,27;871529,27;871529,27;871529,27;871529,27;871529,27;871529,27;871529,27
23805;1.23-1-82;1155778,92;1155778,92;1155778,92;1155778,92;1155778,92;1155778,92;1155778,92;1155778,92;1155778,92;1155778,92
23806;1.23-1-83;237261,09;237261,09;237261,09;237261,09;237261,09;237261,09;237261,09;237261,09;237261,09;237261,09
23807;1.23-1-84;371506,44;371506,44;371506,44;371506,44;371506,44;371506,44;371506,44;371506,44;371506,44;371506,44
23808;1.23-1-85;522646,17;522646,17;522646,17;522646,17;522646,17;522646,17;522646,17;522646,17;522646,17;522646,17
23809;1.23-1-86;317212,94;317212,94;317212,94;317212,94;317212,94;317212,94;317212,94;317212,94;317212,94;317212,94
23810;1.23-1-87;508667,53;508667,53;508667,53;508667,53;508667,53;508667,53;508667,53;508667,53;508667,53;508667,53
23811;1.23-1-88;727669,08;727669,08;727669,08;727669,08;727669,08;727669,08;727669,08;727669,08;727669,08;727669,08
